position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Minister of Labour and Social Security,Mehmet Müezzinoğlu,Q3739370,2016-08-31,2017-07-19,male,1955-01-09,,Mehmet Müezzinoğlu.png,Mehmet Müezzinoğlu
Minister of Labour and Social Security,Vedat Bilgin,Q6102989,2021-04-21,,male,1954,,VB fotografı.png,Vedat Bilgin
Minister of National Defence,Sabahattin Çakmakoğlu,Q6096540,1999-05-28,2002-11-18,male,1930-11-25,,Sabahattin Çakmakoğlu (cropped).jpg,Sabahattin Çakmakoğlu
Minister of National Defence,Vecdi Gönül,Q1917377,2002-11-18,2011-07-06,male,1939-11-29,,Vecdi Gönül.jpg,Vecdi Gönül
Minister of National Defence,İsmet Yılmaz,Q8080224,2011-07-06,2013-01-24,male,1961-12-10,,İsmet Yılmaz.jpg,İsmet Yılmaz
Minister of National Defence,Vecdi Gönül,Q1917377,2015-07-03,2015-11-24,male,1939-11-29,,Vecdi Gönül.jpg,Vecdi Gönül
Minister of National Defence,İsmet Yılmaz,Q8080224,2015-11-24,2016-05-24,male,1961-12-10,,İsmet Yılmaz.jpg,İsmet Yılmaz
Minister of National Defence,Fikri Işık,Q15431339,2016-05-24,2017-07-19,male,1965-09-13,,Fikri Işık.jpg,Fikri Işık
Minister of National Defence,Fikri Işık,Q15431339,2016-05-24,2018-07-09,male,1965-09-13,,Fikri Işık.jpg,Fikri Işık
Minister of National Defence,Fikri Işık,Q15431339,2016-05-24,2018-07-10,male,1965-09-13,,Fikri Işık.jpg,Fikri Işık
Minister of National Defence,Nurettin Canikli,Q6046409,2016-05-24,2018-07-09,male,1960-05-15,,"Deputy Prime Minister Nurettin Canikli, July 22, 2016 (cropped).jpg",Nurettin Canikli
Minister of National Defence,Nurettin Canikli,Q6046409,2016-05-24,2018-07-10,male,1960-05-15,,"Deputy Prime Minister Nurettin Canikli, July 22, 2016 (cropped).jpg",Nurettin Canikli
Minister of National Defence,Nurettin Canikli,Q6046409,2017-07-19,2018-07-10,male,1960-05-15,,"Deputy Prime Minister Nurettin Canikli, July 22, 2016 (cropped).jpg",Nurettin Canikli
Minister of National Defence,Hulusi Akar,Q17045790,2018-07-10,,male,1952-03-12,,Hulusi Akar MSC 2019 (cropped 2).jpg,Hulusi Akar
Minister of National Education,Metin Bostancıoğlu,Q6042930,1999-01-11,2002-07-10,male,1942,,,Metin Bostancıoğlu
Minister of National Education,Necdet Tekin,Q6044404,2002-07-10,2002-11-18,male,1947,,,
Minister of National Education,Erkan Mumcu,Q581386,2002-11-18,2003-03-14,male,1963-05-01,,,Erkan Mumcu
Minister of National Education,Hüseyin Çelik,Q1534762,2003-03-14,2009-05-01,male,1959-03-05,,Hüseyin Çelik 2008.jpg,Hüseyin Çelik
Minister of National Education,Nimet Baş,Q466180,2009-05-01,2011-07-06,female,1965-03-02,,Nimet cropped.JPG,Nimet Baş
Minister of National Education,Ömer Dinçer,Q8078952,2011-07-06,2013-01-24,male,1956-09-10,,Ömer Dinçer.jpg,Ömer Dinçer
Minister of National Education,Nabi Avcı,Q12811068,2013-01-24,2016-05-24,male,1953-10-08,,NabiAvcı2013.png,Nabi Avcı
Minister of National Education,İsmet Yılmaz,Q8080224,2016-05-24,2018-07-10,male,1961-12-10,,İsmet Yılmaz.jpg,İsmet Yılmaz
Minister of National Education,Ziya Selçuk,Q55456220,2018-07-10,2021-08-05,male,1961,,Ziya Selçuk (cropped).png,Ziya Selçuk
Minister of National Education,Mahmut Özer,Q19611864,2021-08-06,,male,1970-05-05,,Mahmut Özer (cropped).png,Mahmut Özer
Minister of the Environment and Urbanisation,Erdoğan Bayraktar,Q5385308,2011-07-06,2013-12-25,male,1948-10-10,,Erdoğanbayraktar.png,Erdoğan Bayraktar
Minister of the Environment and Urbanisation,İdris Güllüce,Q6059473,2013-12-25,2015-11-17,male,1950-02-11,,,İdris Güllüce
Minister of the Environment and Urbanisation,Mehmet Özhaseki,Q1917380,2016-05-24,2018-07-09,male,1957-05-25,,Informal meeting of environment ministers. Field trip Mehmet Özhaseki (35090072483) (cropped).jpg,Mehmet Özhaseki
Minister of the Environment and Urbanisation,Mehmet Özhaseki,Q1917380,2016-05-24,2018-07-10,male,1957-05-25,,Informal meeting of environment ministers. Field trip Mehmet Özhaseki (35090072483) (cropped).jpg,Mehmet Özhaseki
Minister of the Environment and Urbanisation,Murat Kurum,Q56125668,2018-07-10,,male,1976-01-01,,Visit of Murat Kurum to the European Commission (cropped).jpg,Murat Kurum
"Minister of Science, Industry and Technology",Nihat Ergün,Q3404635,2011-07-06,2013-12-25,male,1962-09-14,,Nihat Ergün.jpg,Nihat Ergün
"Minister of Science, Industry and Technology",Fikri Işık,Q15431339,2013-12-25,2014-08-29,male,1965-09-13,,Fikri Işık.jpg,Fikri Işık
Minister of Trade,Ruhsar Pekcan,Q55456148,2018-07-10,2021-04-21,female,1958,,Handshake between Ruhsar Pekcan and Phil Hogan (cropped).jpg,Ruhsar Pekcan
Minister of Trade,Mehmet Muş,Q25477012,2021-04-21,,male,1982-05-01,,"Visit of Mehmet Muş, Turkish Miniser for Trade, to the European Commission.jpg",Mehmet Muş
Minister of Transport and Infrastructure,Enis Öksüz,Q6039247,1999-05-28,2001-07-17,male,1946,,,
Minister of Transport and Infrastructure,Oktay Vural,Q6582991,2001-07-30,2002-08-05,male,1956-02-09,,Oktay Vural.jpg,Oktay Vural
Minister of Transport and Infrastructure,Naci Kınacıoğlu,Q6070178,2002-08-05,2002-11-18,male,1929,2009-06-20,,Naci Kınacıoğlu
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2002-11-18,2007-05-08,male,1955-12-20,,Portrait of Binali Yıldırım (cropped).jpg,Binali Yıldırım
Minister of Transport and Infrastructure,İsmet Yılmaz,Q8080224,2007-05-08,2007-08-29,male,1961-12-10,,İsmet Yılmaz.jpg,İsmet Yılmaz
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2007-08-29,2011-03-08,male,1955-12-20,,Portrait of Binali Yıldırım (cropped).jpg,Binali Yıldırım
Minister of Transport and Infrastructure,Habip Soluk,Q6043378,2011-03-08,2011-07-06,male,1950,,,Habip Soluk
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2011-07-06,2013-12-25,male,1955-12-20,,Portrait of Binali Yıldırım (cropped).jpg,Binali Yıldırım
Minister of Transport and Infrastructure,Lütfi Elvan,Q6031129,2013-12-25,2015-03-06,male,1962-03-12,,Lütfi Elvan (cropped).png,Lütfi Elvan
Minister of Transport and Infrastructure,Lütfi Elvan,Q6031129,2013-12-26,2015-03-07,male,1962-03-12,,Lütfi Elvan (cropped).png,Lütfi Elvan
Minister of Transport and Infrastructure,Feridun Bilgin,Q19957768,2015-03-06,2015-11-24,male,1964,,Feridunbilgin.png,Feridun Bilgin
Minister of Transport and Infrastructure,Binali Yıldırım,Q863496,2015-11-24,2016-05-24,male,1955-12-20,,Portrait of Binali Yıldırım (cropped).jpg,Binali Yıldırım
Minister of Transport and Infrastructure,Ahmet Arslan,Q12808316,2016-05-24,2018-07-10,male,1962-06-02,,AhmetArslan.jpg,Ahmet Arslan (politician)
Minister of Transport and Infrastructure,Mehmet Cahit Turhan,Q21526592,2018-07-10,2020-03-28,male,1960-04-29,,Mehmet Cahit Turhan - 2019 (cropped).jpg,Mehmet Cahit Turhan
Minister of Transport and Infrastructure,Adil Karaismailoğlu,Q19612675,2020-03-28,,male,1969-05-19,,"Ilham Aliyev received delegation led by Turkish minister of transport and infrastructure, May 2021 02 (cropped).jpg",Adil Karaismailoğlu
Minister of Youth and Sports,Suat Kılıç,Q7630529,2011-07-06,2013-12-25,male,1972-07-23,,,Suat Kılıç
Minister of Youth and Sports,Akif Çağatay Kılıç,Q418025,2013-12-25,2017-07-19,male,1976-06-15,,"AkifÇağatayKılıç, Minister of Youth and Sports (May 2014).JPG",Akif Çağatay Kılıç
Minister of Youth and Sports,Osman Aşkın Bak,Q39463440,2016-05-24,2018-07-09,male,1966,,,
Minister of Youth and Sports,Osman Aşkın Bak,Q39463440,2016-05-24,2018-07-10,male,1966,,,
Minister of Youth and Sports,Mehmet Kasapoğlu,Q56127416,2018-07-10,,male,1976-12-22,,"Mehmet Kasapoğlu in Ukraine, 2022.jpg",Mehmet Kasapoğlu
Minister of State for Women and Family,Hasan Gemici,Q6030973,1999-01-11,2002-07-10,male,1953,,,
Minister of State for Women and Family,Melda Bayer,Q6021213,2002-07-10,2002-11-18,female,1950,,,Melda Bayer
Minister of State for Women and Family,Güldal Akşit,Q3404606,2003-03-14,2005-06-02,female,1960-01-23,2021-12-03,,Güldal Akşit
Minister of State for Women and Family,Nimet Baş,Q466180,2005-06-02,2009-05-01,female,1965-03-02,,Nimet cropped.JPG,Nimet Baş
Minister of State for Women and Family,Selma Aliye Kavaf,Q3394731,2009-05-01,2011-07-06,female,1962-07-01,,Selma Aliye Kavaf cropped.jpg,Selma Aliye Kavaf
Speaker of the Grand National Assembly,Yıldırım Akbulut,Q558287,1999-05-20,2000-09-30,male,1935-09-02,2021-04-14,Yildirim Akbulut (1988).jpg,Yıldırım Akbulut
Speaker of the Grand National Assembly,Köksal Toptan,Q725762,2007-08-09,2009-08-09,male,1943,,Köksal Toptan.jpg,Köksal Toptan
Speaker of the Grand National Assembly,Mehmet Ali Şahin,Q1396517,2009-08-09,2011-06-28,male,1950-09-16,,Mehmet Ali Sahin.jpg,Mehmet Ali Şahin
Speaker of the Grand National Assembly,Cemil Çiçek,Q202971,2011-07-04,2015-06-23,male,1946-11-04,,Cemil Cicek.jpg,Cemil Çiçek
Speaker of the Grand National Assembly,İsmail Kahraman,Q6043452,2015-11-22,2018-07-07,male,1940-12-07,,İsmail Kahraman MeclisBaskani.jpg,İsmail Kahraman
Speaker of the Grand National Assembly,Binali Yıldırım,Q863496,2018-07-12,2019-02-18,male,1955-12-20,,Portrait of Binali Yıldırım (cropped).jpg,Binali Yıldırım
Speaker of the Grand National Assembly,Mustafa Şentop,Q21044620,2019-02-22,,male,1968-08-06,,Mustafa Şentop.jpg,Mustafa Şentop
Chief of the General Staff,Hüseyin Kıvrıkoğlu,Q554479,1998-08-30,2002-08-28,male,1934-12-28,,,Hüseyin Kıvrıkoğlu
Chief of the General Staff,Hilmi Özkök,Q742987,2002-08-28,2006-08-30,male,1940-08-04,,Hilmi Özkök (kesilmiş).jpg,Hilmi Özkök
Chief of the General Staff,Yaşar Büyükanıt,Q961343,2006-08-28,2008-08-28,male,1940-09-01,2019-11-21,Yaşar Büyükanıt cropped.jpg,Yaşar Büyükanıt
Chief of the General Staff,İlker Başbuğ,Q338148,2008-08-30,2010-08-27,male,1943-04-29,,Ilker Basbug.jpg,İlker Başbuğ
Chief of the General Staff,Işık Koşaner,Q970840,2010-08-27,2011-07-29,male,1945-12-05,,,Işık Koşaner
Chief of the General Staff,Necdet Özel,Q1372923,2011-07-29,2015-08-18,male,1950-10-10,,Necdet Özel 2 (cropped).jpg,Necdet Özel
Chief of the General Staff,Hulusi Akar,Q17045790,2015-08-18,2018-07-09,male,1952-03-12,,Hulusi Akar MSC 2019 (cropped 2).jpg,Hulusi Akar
Chief of the General Staff,Ümit Dündar,Q20476822,2016-07-16,2016-07-19,male,1955-10-02,,Ümit Dündar.png,Ümit Dündar
Chief of the General Staff,Yaşar Güler,Q19636157,2018-07-10,,male,1954-09-18,,OrgeneralYasarGulerNATOHQ.jpg,Yaşar Güler
Governor of the Central Bank,Gazi Erçel,Q6044483,1996-04-10,2001-03-01,male,1945-02-20,,,
Governor of the Central Bank,Süreyya Serdengeçti,Q1386278,2001-03-14,2006-03-14,male,1952,,,Süreyya Serdengeçti
Governor of the Central Bank,Durmuş Yılmaz,Q5316696,2006-04-18,2011-04-13,male,1947,,Durmuş Yılmaz (cropped).jpg,Durmuş Yılmaz
Governor of the Central Bank,Erdem Başçı,Q5385265,2011-04-14,2016-04-19,male,1966,,"Erdem Basci - World Economic Forum on the Middle East, North Africa and Eurasia 2012 crop.jpg",Erdem Başçı
Governor of the Central Bank,Murat Çetinkaya,Q23817662,2016-04-19,2019-07-06,male,1976,,Murat-cetinkaya.jpg,Murat Çetinkaya
Governor of the Central Bank,Murat Uysal,Q97236199,2019-07-06,2020-11-07,male,,,,
Governor of the Central Bank,Naci Ağbal,Q6032746,2020-11-07,2021-03-20,male,1968-01-01,,,Naci Ağbal
Governor of the Central Bank,Şahap Kavcıoğlu,Q106076541,2021-03-20,,male,1967-05-23,,Sahap Kavcioglu.jpg,Şahap Kavcıoğlu
Governor of Ankara,Yahya Gür,Q6036140,1999-10-01,2004-07-01,male,1939,,,
Governor of Ankara,Kemal Önal,Q6034799,2004-09-16,2010-05-11,male,1946,,,
Governor of Ankara,Alaaddin Yüksel,Q6068977,2010-05-27,2014-09-15,male,1950-04-01,,"Ömer Dinçer, Melih Gökçek, Alaaddin Yüksel and officials02.jpg",
Governor of Ankara,Mehmet Kılıçlar,Q6054330,2014-09-22,2016-09-20,male,1965,,,
Governor of Ankara,Ercan Topaca,Q6035178,2016-09-20,2018-11-05,male,1965,,,
Governor of Ankara,Vasip Şahin,Q6027159,2018-11-06,,male,1964,,,Vasip Şahin
Governor of İstanbul,Hüseyin Avni Mutlu,Q935430,2010-05-31,2014-09-25,male,1956,,Eski İstanbul Valisi Hüseyin Avni Mutlu (cropped).jpg,Hüseyin Avni Mutlu
Governor of İstanbul,Vasip Şahin,Q6027159,2014-09-25,2018-11-01,male,1964,,,Vasip Şahin
Governor of İstanbul,Ali Yerlikaya,Q12808436,2018-10-26,,male,1968-10-11,,Ali Yerlikaya.png,Ali Yerlikaya
mayor of Istanbul,Ali Müfit Gürtuna,Q3207218,1998-11-12,2001-06-01,male,1952-06-01,,Ali Müfit Gürtuna (cropped).png,Ali Müfit Gürtuna
mayor of Istanbul,Ali Müfit Gürtuna,Q3207218,2001-06-01,2004-04-01,male,1952-06-01,,Ali Müfit Gürtuna (cropped).png,Ali Müfit Gürtuna
mayor of Istanbul,Kadir Topbaş,Q509775,2004-04-01,2017-09-22,male,1945-01-08,2021-02-13,Kadir Topbas at 38th Istanbul Vodafone Marathon (2) cropped.jpg,Kadir Topbaş
mayor of Istanbul,Mevlüt Uysal,Q41866105,2017-09-28,2019-04-17,male,1966,,Mevlüt Uysal (cropped).jpg,Mevlüt Uysal
mayor of Istanbul,Ekrem İmamoğlu,Q59313241,2019-04-17,2019-05-06,male,1970-06-04,,"Ekrem İmamoğlu, 27 December 2021.jpg",Ekrem İmamoğlu
mayor of Istanbul,Ali Yerlikaya,Q12808436,2019-05-07,2019-06-27,male,1968-10-11,,Ali Yerlikaya.png,Ali Yerlikaya
mayor of Istanbul,Ekrem İmamoğlu,Q59313241,2019-06-27,,male,1970-06-04,,"Ekrem İmamoğlu, 27 December 2021.jpg",Ekrem İmamoğlu
Governor of Diyarbakır,Efkan Ala,Q6034078,2004-09-14,2007-09-10,male,1965-02-21,,EfkanAla.png,Efkan Ala
Governor of Diyarbakır,Hüseyin Avni Mutlu,Q935430,2007-09-10,2010-05-31,male,1956,,Eski İstanbul Valisi Hüseyin Avni Mutlu (cropped).jpg,Hüseyin Avni Mutlu
Governor of Düzce,Vasip Şahin,Q6027159,2010-06-07,2012-08-17,male,1964,,,Vasip Şahin
Governor of Erzurum,Sebahattin Öztürk,Q6036614,2009-10-04,2013-05-08,male,1962-07-01,,SebahattinOzturk.jpg,Sebahattin Öztürk
Governor of Gaziantep,Ali Yerlikaya,Q12808436,2015-02-19,2018-10-26,male,1968-10-11,,Ali Yerlikaya.png,Ali Yerlikaya
Governor of Malatya,Vasip Şahin,Q6027159,2012-08-31,2014-09-24,male,1964,,,Vasip Şahin
Governor of Niğde,Sebahattin Öztürk,Q6036614,2007-11-30,2009-10-04,male,1962-07-01,,SebahattinOzturk.jpg,Sebahattin Öztürk
Governor of Siirt,Hüseyin Avni Mutlu,Q935430,2005-07-18,2007-09-10,male,1956,,Eski İstanbul Valisi Hüseyin Avni Mutlu (cropped).jpg,Hüseyin Avni Mutlu
Governor of Tekirdağ,Ali Yerlikaya,Q12808436,2012-08-03,2015-02-19,male,1968-10-11,,Ali Yerlikaya.png,Ali Yerlikaya
Governor of Şırnak,Ali Yerlikaya,Q12808436,2007-11-30,2010-05-13,male,1968-10-11,,Ali Yerlikaya.png,Ali Yerlikaya
Deputy Speaker of the Grand National Assembly,Pervin Buldan,Q458740,2015-11-23,2018-02-11,female,1967-11-06,,"Pervin Buldan, 28 December 2021 (cropped).png",Pervin Buldan
mayor of Ankara,Melih Gökçek,Q366274,1994-03-27,2017-10-28,male,1948-10-20,,Melih Gökçek.jpg,Melih Gökçek
mayor of Ankara,Mustafa Tuna,Q19612046,2017,2019,male,1957,,Mustafa Tuna.png,Mustafa Tuna
mayor of Ankara,Mansur Yavaş,Q6086970,2019-04-08,,male,1955-05-23,,"Mansur Yavaş, 27 December 2021.jpg",Mansur Yavaş
mayor of İzmir,Ahmet Piriştina,Q4696192,1999-04-18,2003-07-13,male,1952-04-08,2004-06-15,,Ahmet Piriştina
mayor of İzmir,Ahmet Piriştina,Q4696192,2003-07-13,2004-06-15,male,1952-04-08,2004-06-15,,Ahmet Piriştina
mayor of İzmir,Aziz Kocaoğlu,Q205121,2004-06-21,2019-04-08,male,1948,,Aziz Kocaoglu edited.jpg,Aziz Kocaoğlu
mayor of İzmir,Tunç Soyer,Q61357331,2019-04-08,,male,1959,,"Tunç Soyer in Diyarbakır, March 2022 (cropped).jpg",Tunç Soyer
mayor of Konya,Tahir Akyürek,Q6026914,2004-03-30,2018-04-26,male,1959,,,Tahir Akyurek
mayor of Konya,Uğur İbrahim Altay,Q74237279,2019-03-31,,male,1974-01-01,,,
ambassador to Hungary,Ender Arat,Q6036353,1998,2002,male,1947-01-21,,,
ambassador to Hungary,Aydan Karahan,Q6066869,2003,2004,male,1942-07-01,,,
ambassador to Hungary,Umur Apaydın,Q24304172,2004,2008,male,1947-07-26,,,
ambassador to Hungary,Oya Tuzcuoğlu,Q6036300,2008,2010,female,1948,,,Oya Tuzcuoğlu
ambassador to Hungary,Hasan Kemal Gür,Q6025406,2010,2013,male,1950,,,
ambassador to Hungary,Şakir Fakılı,Q6028951,2013,2017,male,1953,,,
ambassador to Hungary,Ahmet Akif Oktay,Q47501632,2018,,male,1961,,,
ambassador to Lebanon,Hakan Çakıl,Q47501567,2018-07-04,,male,1964-09,,Hakan Cakil Giving a Speech.png,Hakan Çakıl
ambassador to Nigeria,Hakan Çakıl,Q47501567,2015-08-15,2018-06-18,male,1964-09,,Hakan Cakil Giving a Speech.png,Hakan Çakıl
ambassador to Slovakia,Nurettin Nurkan,Q40319045,1996,2000,,1946,2003-02-06,,
ambassador to Slovakia,İnci Tümay,Q31189457,2000,2004,female,1947,,,
ambassador to Slovakia,Erdal Tümer,Q24304167,2004,2005,male,1941,2018-11-14,,
ambassador to Slovakia,Suna Çokgür Ilıcak,Q40319351,2005,2006,female,1957,2006-07-23,,
ambassador to Slovakia,Tunç Üğdül,Q6027496,2007,2010,male,1957,,,
ambassador to Slovakia,Dicle Kopuz,Q40319520,2010,2011,female,1955,,,
ambassador to Slovakia,Lebibe Gülhan Ulutekin,Q31189968,2011,2016,female,1966,,,
ambassador to Slovakia,Aslıgül Üğdül,Q25473353,2016,,female,1957-06-06,,,Aslıgül Üğdül
ambassador to the United Kingdom,Akın Alptuna,Q6043220,2003,2007,male,1942-05-23,,,
Commander of the Land Forces,İlker Başbuğ,Q338148,2006-08-25,2008-08-27,male,1943-04-29,,Ilker Basbug.jpg,İlker Başbuğ
